trading_date,spread_name,5day_ret_0931_rank,5day_ret_0931_rank_mxm
2021/5/27,Spread_Port_03,-0.00406777,-0.16538316
2021/5/27,Spread_Port_04,0.005558738,0.17695934
2021/5/27,Spread_Port_05,-0.002412989,-0.04620603
2021/5/27,Spread_Port_06,-0.00266765,-0.11095692
2021/5/28,Spread_Port_01,-0.000392834,0.006609459
2021/5/28,Spread_Port_02,0.003103382,0.14820525
2021/5/28,Spread_Port_03,-0.00344549,-0.1383976
2021/5/28,Spread_Port_04,0.006066461,0.17395562
2021/5/28,Spread_Port_05,-0.002483375,-0.046339232
2021/5/28,Spread_Port_06,-0.002578056,-0.09571376
2021/5/31,Spread_Port_01,-0.003654864,-0.08184634
2021/5/31,Spread_Port_02,0.002626705,0.14044091
2021/5/31,Spread_Port_03,-0.00406777,-0.16538316
2021/5/31,Spread_Port_04,0.008192197,0.22096473
2021/5/31,Spread_Port_05,-0.000843588,0.003579387
2021/5/31,Spread_Port_06,-0.001635752,-0.06142208
2021/6/1,Spread_Port_01,-0.000380034,0.016679723
2021/6/1,Spread_Port_02,0.002708923,0.13643277
2021/6/1,Spread_Port_03,-0.004394466,-0.16572438
2021/6/1,Spread_Port_04,0.004505325,0.12601557
2021/6/1,Spread_Port_05,-0.001368054,-0.014357102
2021/6/1,Spread_Port_06,-0.000755014,-0.03170934
2021/6/2,Spread_Port_01,-0.001797339,-0.022011071
2021/6/2,Spread_Port_02,0.001683244,0.10804131
2021/6/2,Spread_Port_03,-0.004117556,-0.15022866
2021/6/2,Spread_Port_04,0.006500426,0.18277988
2021/6/2,Spread_Port_05,-7.94E-05,0.036168016
2021/6/2,Spread_Port_06,-0.001739918,-0.061085287
2021/6/3,Spread_Port_01,-0.003909008,-0.08454784
2021/6/3,Spread_Port_02,0.002456117,0.1267254
2021/6/3,Spread_Port_03,-0.003772397,-0.15034436
2021/6/3,Spread_Port_04,0.00906391,0.23996422
2021/6/3,Spread_Port_05,0.001559639,0.07912001
2021/6/3,Spread_Port_06,-0.004801239,-0.1534786
2021/6/4,Spread_Port_01,-0.000380034,0.016679723
2021/6/4,Spread_Port_02,0.002542996,0.12920216
2021/6/4,Spread_Port_03,-0.004394466,-0.16572438
2021/6/4,Spread_Port_04,0.002641288,0.05669816
2021/6/4,Spread_Port_05,0.001551526,0.0961368
2021/6/4,Spread_Port_06,-0.001866168,-0.07445082
2021/6/7,Spread_Port_01,0.001395039,0.0633665
2021/6/7,Spread_Port_02,0.001290531,0.10025154
2021/6/7,Spread_Port_03,-0.003341886,-0.15148963
2021/6/7,Spread_Port_04,0.001798794,0.023091508
2021/6/7,Spread_Port_05,0.001127372,0.08309279
2021/6/7,Spread_Port_06,-0.002185423,-0.07587534
2021/6/8,Spread_Port_01,-0.003267165,-0.071848825
2021/6/8,Spread_Port_02,0.001016961,0.09165567
2021/6/8,Spread_Port_03,-0.000355951,-0.02593082
2021/6/8,Spread_Port_04,0.001340205,0.008445459
2021/6/8,Spread_Port_05,0.002194862,0.09169036
2021/6/8,Spread_Port_06,-0.000370433,-0.002852981
2021/6/9,Spread_Port_01,0.000237019,0.05956608
2021/6/9,Spread_Port_02,0.002454477,0.141967
2021/6/9,Spread_Port_03,-0.000956075,-0.0711262
2021/6/9,Spread_Port_04,-0.000503338,-0.057869818
2021/6/9,Spread_Port_05,0.000298129,0.04524629
2021/6/9,Spread_Port_06,-0.001211172,-0.03746146
2021/6/10,Spread_Port_01,0.003732265,0.11472614
2021/6/10,Spread_Port_02,0.002025523,0.12797892
2021/6/10,Spread_Port_03,-0.000364225,-0.036672443
2021/6/10,Spread_Port_04,-0.001007132,-0.08996083
2021/6/10,Spread_Port_05,0.000478836,0.0625875
2021/6/10,Spread_Port_06,-0.005345935,-0.13811684
2021/6/11,Spread_Port_01,-0.003298446,-0.05814378
2021/6/11,Spread_Port_02,0.000514837,0.054517258
2021/6/11,Spread_Port_03,-0.002098082,-0.04630938
2021/6/11,Spread_Port_04,0.000900565,-0.01100022
2021/6/11,Spread_Port_05,0.001800828,0.085505135
2021/6/11,Spread_Port_06,0.002784788,0.08955192
2021/6/15,Spread_Port_01,-0.006468694,-0.18060881
2021/6/15,Spread_Port_02,0.000254619,0.059385024
2021/6/15,Spread_Port_03,-0.002316549,-0.08620371
2021/6/15,Spread_Port_04,0.004055783,0.08307232
2021/6/15,Spread_Port_05,0.003419363,0.116754256
2021/6/15,Spread_Port_06,0.001080745,-0.007961119
2021/6/16,Spread_Port_01,-0.00682087,-0.19758096
2021/6/16,Spread_Port_02,0.001166021,0.10933271
2021/6/16,Spread_Port_03,-0.004148338,-0.1163882
2021/6/16,Spread_Port_04,0.008354363,0.22901504
2021/6/16,Spread_Port_05,0.002140189,0.07492859
2021/6/16,Spread_Port_06,-0.00068446,-0.07012259
2021/6/17,Spread_Port_01,-0.003838743,-0.15243906
2021/6/17,Spread_Port_02,0.001387392,0.12495069
2021/6/17,Spread_Port_03,-0.003192586,-0.055233363
2021/6/17,Spread_Port_04,0.007137532,0.20436528
2021/6/17,Spread_Port_05,-0.000271687,-0.033006053
2021/6/17,Spread_Port_06,-0.000929694,-0.06634399
2021/6/21,Spread_Port_01,-0.000236719,-0.006248297
2021/6/21,Spread_Port_02,-0.001853137,-0.03474571
2021/6/21,Spread_Port_03,-0.001805028,-0.03896513
2021/6/21,Spread_Port_04,0.000594282,-0.04741364
2021/6/21,Spread_Port_05,-0.000532625,0.00827881
2021/6/21,Spread_Port_06,0.003695603,0.1577963
2021/6/22,Spread_Port_01,-0.001032015,-0.024943355
2021/6/22,Spread_Port_02,-0.001997887,-0.036773436
2021/6/22,Spread_Port_03,-0.001777493,-0.04575368
2021/6/22,Spread_Port_04,0.000232882,-0.06227449
2021/6/22,Spread_Port_05,-0.000186211,0.033662144
2021/6/22,Spread_Port_06,0.004765137,0.19242984
2021/6/23,Spread_Port_01,-0.001065819,-0.0367794
2021/6/23,Spread_Port_02,-0.002177067,-0.042570725
2021/6/23,Spread_Port_03,-0.002151946,-0.09591164
2021/6/23,Spread_Port_04,0.000791136,-0.039351035
2021/6/23,Spread_Port_05,-0.000745224,0.009236924
2021/6/23,Spread_Port_06,0.005733332,0.22099243
2021/6/24,Spread_Port_01,0.000530614,0.011200072
2021/6/24,Spread_Port_02,-0.000917425,0.001333604
2021/6/24,Spread_Port_03,-0.002867584,-0.10545611
2021/6/24,Spread_Port_04,0.00192791,-0.011534857
2021/6/24,Spread_Port_05,-0.00127301,-0.001265648
2021/6/24,Spread_Port_06,0.002936795,0.12906918
2021/6/25,Spread_Port_01,0.000694986,0.030409353
2021/6/25,Spread_Port_02,-0.001189341,-3.69E-06
2021/6/25,Spread_Port_03,-0.003215117,-0.10307312
2021/6/25,Spread_Port_04,0.001308118,-0.04152409
2021/6/25,Spread_Port_05,-0.001382046,0.000173747
2021/6/25,Spread_Port_06,0.003650091,0.12645751
2021/6/28,Spread_Port_01,0.001219228,0.05764007
2021/6/28,Spread_Port_02,-0.001740984,-0.034884915
2021/6/28,Spread_Port_03,-0.004103586,-0.12285392
2021/6/28,Spread_Port_04,0.000752423,-0.04886264
2021/6/28,Spread_Port_05,-0.000363971,0.034084424
2021/6/28,Spread_Port_06,0.004309758,0.1613733
2021/6/29,Spread_Port_01,0.000941544,0.043019153
2021/6/29,Spread_Port_02,-0.00186738,-0.042010862
2021/6/29,Spread_Port_03,-0.00505393,-0.14669314
2021/6/29,Spread_Port_04,0.001308118,-0.04152409
2021/6/29,Spread_Port_05,-0.000177527,0.042251214
2021/6/29,Spread_Port_06,0.004695869,0.17917758
2021/6/30,Spread_Port_01,0.000694986,0.030409353
2021/6/30,Spread_Port_02,-0.00105551,-0.005605698
2021/6/30,Spread_Port_03,-0.003549187,-0.1080322
2021/6/30,Spread_Port_04,0.001689507,-0.036133625
2021/6/30,Spread_Port_05,-0.001382046,0.000173747
2021/6/30,Spread_Port_06,0.003723998,0.15190345
2021/7/1,Spread_Port_01,0.003225063,0.11911298
2021/7/1,Spread_Port_02,-0.000513059,0.007256215
2021/7/1,Spread_Port_03,-0.002408734,-0.08384686
2021/7/1,Spread_Port_04,-0.000873875,-0.11500831
2021/7/1,Spread_Port_05,-0.003285802,-4.41E-05
